sample,alpha,kappa,beta_0
182,-0.11778342862270878,3.380637719286617,0.27742020671217105
183,0.8502606986052442,1.6651338751389522,0.3623984048012549
184,0.40081249209830083,6.0114963846128955,1.3326958997535152
185,0.6661741707930312,4.293523900326148,0.5210170003530717
186,0.7249237467633444,4.405309960222964,0.4345300973615261
187,0.8756601553810616,3.320653941370636,0.5427693213759256
188,0.9790497246681285,1.6771344422282675,0.43161974130102393
189,0.9496197889000068,1.3746801123092804,0.08911716475802342
190,0.6166024518472335,2.052214618632208,0.10755419275165125
191,0.6542537481135412,1.6126542152254528,-0.02812941040098548
192,-0.11613938852472187,3.8985375835740705,1.7464337007808644
193,0.7387051792868496,1.174519002598497,-0.14777049249396854
194,0.28338368858100016,6.308340091200885,1.639529343064344
195,0.5228193034305175,5.600383541594982,1.2660786355621487
196,0.33424694232506763,3.2175204898909504,0.25516589470602374
197,0.21923683552578846,1.8217119629145766,-0.11098665514778644
198,0.6327738753715841,2.393442920964454,0.6253541023321944
199,0.06204182805028229,0.8723993633877579,-0.2290029372135595
200,0.692010880435776,2.8079019120423365,-0.5322844651521538
201,1.1145099156956249,1.5184677566796847,-0.7504979061638064
202,0.20716760078689753,2.7813887427509614,2.052417006537353
203,0.476715234212917,1.6975015069793387,-1.3255791930709355
204,-0.6503000684326395,1.5358155324486764,-0.116540110538929
205,0.3188016001600008,1.436092354167167,0.7803446521260492
206,-0.04500815179364367,2.594292869136382,-0.22843658735265845
207,0.0311880441355842,0.8424261838602064,0.8608729316395514
208,1.1402206538762203,1.3895192305417976,0.9280355800796448
209,0.9440168582455546,1.9870235900705293,0.8538158961827811
210,0.4318302213388013,1.961062552530697,0.42643967432511337
211,0.8332513518845804,2.4545271537620064,0.2599951146159958
212,0.24145059919761475,2.6743986566029783,0.8737828359922404
213,-0.47650079626285696,2.2022356945890884,0.47211679008906604
214,1.2614017590896123,4.029917152905288,0.39851004561117026
215,0.41055543194859706,2.421666229685055,-0.13362783938442338
216,0.7451501423238711,2.5691632524833774,-0.5105606399758226
217,-0.08951221992028428,4.466875539960386,0.9804559240540454
218,1.147118363658829,3.4676119323114767,0.4072843087184807
219,-0.29717375949836483,2.0245562639896173,0.5246267110916301
220,1.268808161854712,3.117805557792569,1.0025586257475159
221,-0.34381325442645166,2.6353954073083403,0.8960133110169495
222,0.8851953136751923,3.3274912967347516,1.457430768674639
223,0.005652530302515299,2.004786002206059,-0.21370507143309764
224,0.657756687784415,2.816068781312427,0.9421657531444955
225,0.1417530263860342,2.211562203186165,-0.06416594934122218
226,0.8598946898607053,2.61354276053034,1.531564995036033
227,0.4061820054669888,4.36120454985433,0.4688205821971406
228,0.30137968247115915,6.286967268885207,1.3345269386119958
229,0.16704218245262104,4.536016302612683,1.2573631468959037
230,1.146049837379103,2.9546226289657174,1.0997983073980757
231,0.11298212847987887,3.812760549640181,0.9234988683693313
232,0.6247052794872682,3.832933239320598,1.3960301984316583
233,0.3548242968118986,1.9440335028784557,-0.6023974905044652
234,0.314203849587328,6.236041593115178,1.3517854911090665
235,0.8441085965985712,3.1223819770609698,0.8232604533868264
236,0.7513786935528534,4.708108460526113,0.888814114353484
237,0.523546851494504,6.745462839048169,1.0408128651449782
238,0.6106759674384671,3.9005400470861487,0.8730496946724006
239,0.44113026080292483,4.6391836018133015,0.9864137123390226
240,0.3917139351103398,3.272100259534382,0.49777596517506206
241,0.5826673040339755,1.4536192921674194,-2.2748305257495045
242,0.5328618182410831,3.4410562481204967,0.04181791369785302
243,0.7545528594131251,3.571081978338095,2.1150540902503026
244,0.9660023152563216,4.80672782301098,1.2944937652757906
245,0.5549549222336906,2.3221301423993017,0.3331931987128763
246,0.6458792656819166,3.274787033279425,0.9929056048991235
247,-0.12554521092113802,3.093699538467664,-0.34395283982781677
248,0.6873841407837502,1.9480415255230843,1.7865111172170984
249,0.4370258928296895,4.882256051564424,1.1324031158655636
250,0.4280126668169317,1.8961245115719068,0.7411013900657805
251,0.04764300126510818,4.201455022043691,1.0028435015623784
252,1.2154826615807017,1.854354164615663,-0.5279650340309439
253,-0.7121664357177414,1.6845876677059233,0.4336383805375041
254,-0.8675721437250544,2.1753395699344034,0.5411498078351712
255,-0.4363994107583132,1.803058115291526,0.1849202374905674
256,0.7212316497117104,4.108337328302047,1.6679028646673855
257,0.2558139196561043,1.7986938526555323,-0.8564281899701771
258,1.366971283229187,2.9900439523810762,-0.2734951843769487
259,0.4737850436596573,2.5280084557751104,0.8732954029880121
260,0.07176730924664164,3.776570948972416,0.626592817699047
261,0.6355696739338301,3.6039881326223946,0.9932870822698505
262,0.9314848697503206,1.602416264216821,0.2584720312377609
263,-0.26757028908189395,3.3433154511226015,0.7548460829880169
264,0.4752328698240739,2.9891310441132566,1.2780764824416484
265,0.006500951044952083,1.4785230359313284,-0.318221924727524
266,-0.45716298413781614,1.6966214840275624,0.47196696083965634
267,0.010002374162140807,3.606030637545865,0.7407169279200798
268,1.1879142340178825,3.6082521142492707,1.35514933159523
269,0.057711530291279296,2.097786346652353,0.5210365704749662
270,0.698512223941391,3.68390912898636,0.5910130419106518
271,-0.2531340216255961,1.6906410378202281,0.6765721207573975
272,-0.05132395646720184,4.649582446485817,0.9522422370124166
273,0.8511673698078607,2.435813389363584,0.3810693136038455
274,0.37702817996061244,2.5706994773957788,0.5478111301420315
275,0.8421750345874272,2.6687250635760726,1.167943322383009
276,0.3083021483853341,4.853503235554196,0.7963416139761784
277,1.3207877367586216,3.0241068497662016,1.0370555691739294
278,-0.4449212807013601,2.5635250191658288,0.22256067576597877
279,-0.4125545483516609,1.8193291425700395,0.5707557427996326
280,0.7989968835293324,4.1280412894343685,1.16382763812285
281,1.502220654994198,2.4164172936672315,0.23648504267566633
282,0.24515611147776664,3.2664379304312092,0.7067795045792786
283,-0.17388721423340317,2.2714261255044055,1.0963813014960015
284,-0.20218899621250944,1.909460604268456,1.0516072054501295
285,0.435142146587064,3.2223625832471177,0.6930472998831747
286,0.14600620329455286,3.6854653694156205,0.49789889569355195
287,0.657855126073448,1.9802867142680687,0.7160210511649044
288,1.1038376936786436,1.8910926441941078,0.8755154912886717
289,0.6315563809165569,1.1606873935673978,0.028813855600213732
290,0.5371292571827453,1.2574082222738177,0.15019556285164554
291,0.14438368127114598,1.4992718131631242,0.10517986604197165
292,0.5915508294090382,5.563712907105972,1.3509974133157452
293,0.5174575628834427,1.9613219470007455,-0.3135489145208869
294,-0.32689980728250384,1.2576965663389557,1.144118035952215
