sample,alpha,kappa,beta_0,beta_1
1061,0.5293439331888855,1.7699880994584605,0.07689919681918138,0.1299750516600076
1062,-1.7994779762352948,3.568704344412137,0.07893066136747721,0.36573843257094274
1063,-0.8535419845868354,1.8465992495374481,0.10788200604949214,0.3058002848895383
1064,-0.09558924278041878,3.57597026297691,0.396863437768362,0.8140010557831119
1065,-0.8597572560993043,3.257874203251444,0.4295504919292068,1.0137457368988683
1066,1.6452458065969722,2.572409934914583,0.2333551480603612,0.361747742286504
1067,1.6443814361356435,2.5846591068715856,0.2784322467169849,0.2566618580911144
1068,1.1282477387473786,2.5667952154665903,0.2036237945948123,0.3661113586945154
1069,0.21612450836180597,4.582291256785692,0.11934293175578217,0.2207119522668731
1070,1.4055570544688583,4.190205706739817,0.21878496339872067,0.3207476153847128
1071,0.31637223243791657,5.012593992582167,0.37424102967987444,0.646604701417358
1072,1.9068831316966475,4.519274641657178,0.3791250900040148,0.553927404478787
1073,-1.2524735594026215,2.943781202349625,0.09063096770948241,0.3470915863759382
1074,-0.7111433324959671,0.744078856489288,-0.1002757755793449,-0.011604360799343084
1075,-0.11830250908950293,0.8285853201596195,-0.238213095598567,-0.2944623186308121
1076,-5.763447523086864,3.066055684502236,-0.37893578150533747,0.039350916805451656
1077,-1.943072380006816,3.1725124976333134,0.09791750290718378,0.42681175310730635
1078,-0.6065669173096371,5.302424136176783,0.20264801090330883,0.5109471584948418
1079,0.16563504005796115,2.954246894388988,0.1596289681669456,0.3507234698409503
1080,0.3448253726059771,5.577159459164176,0.17034164122519213,0.3525607901937117
1081,-1.0019084620855014,5.399287929207782,0.0845383722266066,0.2782531887112952
1082,-1.1991176652816817,5.182611468047131,0.1089427253528117,0.35878618734924633
1083,4.246548092019435,3.7266740328485977,0.6976669346365514,0.8384125409696473
1084,4.3629114305253855,3.8151675536094434,0.7365010888519047,0.7914702815832169
1085,2.4154167288576005,2.1854587749067025,0.22484648511718858,0.10489818931792086
1086,-0.4246421804228687,2.9556831611319176,0.3918292340971331,0.732860661948093
1087,-1.1760788909504603,5.670548419725369,0.3106578564875696,0.7257123341779106
1088,-2.9146257857670723,6.668019120607385,0.08143321583523093,0.5648128221876336
1089,4.937537923506864,2.266133776646253,0.6407355107648264,0.6589427254310479
1090,3.7200240544156307,1.6440479884316446,0.3248436514412473,0.16314767005485478
1091,5.490614179693769,1.26215461177009,0.49260027996420414,0.3719771580063976
1092,5.043614108704677,1.398080185402587,0.4922230150877178,0.34306101582647
1093,-1.8307682561414056,5.648300404887517,0.1274798324389573,0.5344754058037939
1094,1.307447940701093,2.435782680459809,0.36253898733750023,0.5830322009226626
1095,1.7358698217038948,4.5400173912445405,0.3034536646968177,0.3067450278920053
1096,2.4034329502934972,2.6568948702060746,0.33768076405611086,0.4168945411096053
1097,1.8814177431354353,2.330477996198259,0.30022261794356736,0.4068847615413039
1098,-0.09241800080123357,2.6624514863957027,0.09486807648317035,0.19737592922644986
1099,0.2955415206425045,3.1398025646404637,-0.06546766794038883,-0.10985634568837546
1100,-1.7969764654208282,1.3830901993222242,-0.2075020311047381,-0.16648684966830002
1101,-1.7975327153135257,1.693203301280564,-0.2870777302702954,-0.2753740273037071
1102,0.29830598112863693,1.8266270984006108,-0.0005185643669521285,-0.0484251947588134
1103,1.5472144916117467,3.0934162456720458,-0.04966750191215175,-0.22758287521843984
1104,-0.7126153101231515,2.674338621887311,-0.10940494846380514,-0.11962689824376828
1105,-1.2496665813237284,2.5958016584320904,-0.12529473430120058,0.010909544985739966
1106,-1.3228748681039026,3.435958732671094,-0.17090159918151324,-0.167788084943107
1107,-1.2472659142978406,3.465237617298742,-0.15960271175617238,-0.0908826879786765
1108,0.28196572297932787,2.577405269432842,-0.09760660688069048,-0.15703935879476058
1109,0.22223285952602212,2.885317302523663,0.4060414181891236,0.6603869641297707
1110,1.3601895146815906,5.569294076053921,0.41137561409178963,0.7184615631089681
1111,-0.2980600357601118,2.2742685421000313,0.1003647940239948,0.3259857827816634
1112,-0.8428913044586073,2.2776527124726775,0.045801827267822545,0.2570648925589916
1113,-0.28862197391458116,3.8433226302272194,-0.02925042018523517,0.021955916299451678
1114,-1.6889433659313937,1.501490333399431,-0.22521155405008614,-0.16762436585175566
1115,-3.325251008146578,1.2270536674524553,-0.28849772585209127,-0.10394205887609138
1116,4.4030512237479735,3.980759521295707,0.9746838503272228,1.3105866811933957
1117,1.8039809988937878,3.2363854654776976,0.09632651617799355,-0.0018298777306398303
1118,2.0097162360615513,3.193910955173818,-0.03505380308656664,-0.20107313136660432
1119,2.47389462588136,3.4802002369753366,0.1077181078947055,0.006358697696083919
1120,1.5603124167373505,1.3816189515875457,0.20846770344918886,0.21051883975683164
1121,3.2675828470153805,0.5058730660245756,0.16251324971178216,-0.10494518841653455
1122,1.4097646396496368,0.3540355609498899,0.09776700879159729,0.16182607963443663
1123,-0.7597438162360683,0.6148334114749745,-0.10956275699159643,0.014601983628561667
1124,1.4385616319180632,1.0896341243875651,0.13081208054818638,0.14666133456563593
1125,1.2050555218332768,6.491252222228563,0.5391360084962199,0.9263033129850549
1126,0.5718736638908453,4.224991507307834,0.43906981227857195,0.7549229760654049
1127,2.8501372002901353,1.4359771978648572,0.2876519125197509,0.16629847599934752
1128,2.4110662071369866,2.500766275674262,0.22211964883264637,0.20043176609162805
1129,-1.008199484329894,2.8120168918245874,0.18671365892180997,0.4928956246593907
1130,1.072008565615805,2.5303797377556063,0.20416311911167892,0.320046442958558
1131,3.7243818836156,3.374259566813751,0.4190484060178645,0.35659948109492207
1132,2.8060404624388275,2.7790836777103287,0.615601198242819,0.7906439731080456
1133,3.418993564876374,2.2917010908397764,0.5587822170703607,0.6882508146650592
1134,2.1175865708472537,2.3857589432984923,0.5801008909762612,0.7981106704095571
1135,-1.184051232637595,3.3267592441689606,0.3331604056162212,0.7777228720015655
1136,-1.5929432021084473,2.9826474476377305,0.35955655078404547,0.8930109488752075
1137,-1.260537325428157,2.6212393361077946,0.4389587586944594,1.0404548793772725
1138,-0.8132978766221047,3.31335240455643,0.3877158736552688,0.8089787701407378
1139,1.2578499818045692,5.253714042461726,0.23317970327987694,0.2978991475320878
1140,2.371955444553898,2.2520552996552716,0.6334477584374663,0.9969802123920414
1141,-2.6294196316676803,7.143182814265614,-0.04504205771641317,0.22821989608713947
1142,0.899996353186749,3.131920610784059,0.4015539344584721,0.7071214566882805
1143,-1.093128019436086,2.6302439618179587,0.055664213284895764,0.23718121354317226
1144,-0.3421523933796011,2.2787423479031332,0.1399732491059219,0.35679042252355697
1145,2.340016353235695,3.685516020313011,0.2500131974535215,0.20104113614343955
1146,1.7121896264424994,3.931640796183566,0.14649193383124254,0.17767672114009447
1147,-1.050094590337784,2.9500186947139926,0.042412354636461196,0.2984278543787984
1148,0.8372916916774915,2.148247461776867,0.07326504275357072,0.0984006037909987
1149,2.8361602166413404,1.859453756763241,0.38544593553454815,0.39450006484891736
1150,-0.11486130138320823,4.117605403251181,0.14597078532836924,0.35776765937647653
1151,0.27404878404410055,1.7176666204538773,0.1689279983154825,0.29533722880391106
1152,-1.5647643372375828,2.369346861828879,-0.10411116581006755,0.03853348983484097
1153,-0.8501895185757921,2.296885234969951,-0.06723276900896351,0.04029643883578089
1154,-0.2055225337157528,3.7970920176507437,0.04185936943348887,0.09321687858602898
1155,-1.1127588740302714,2.219589162017713,0.5611547210372079,1.0936841446217782
1156,0.011346174426535103,4.41584265068483,0.2657759596959227,0.4451065713443398
1157,-1.3745883414573472,4.19576378512531,0.21307808938596773,0.5552556631141387
1158,1.7673974509438544,1.9865427717313628,0.6992783932818659,0.962610223198679
1159,-1.6794370661616858,1.7421974828832028,-0.21926633653103067,-0.16787709886245755
1160,0.30541250071974935,5.360447926303072,0.6237721747906324,1.2841940259064515
1161,3.35128359685568,2.7918871323177377,0.32691983298931243,0.32863421847888263
1162,-1.479703825055312,3.6173624502435744,0.3872088512954386,0.8971110935602549
1163,-1.3094453428020647,3.6528892532141275,0.35661759968886036,0.9359215870072364
1164,-2.0883227724372704,4.334277208640653,0.3706979621166336,0.9142249341264063
1165,-0.9436433079129807,4.1896360082661435,0.18395439410821818,0.5549696195634456
1166,0.5495846622967056,1.8198072515989534,0.12706582396828597,0.2775710028965017
1167,0.528440226415649,2.708964183703846,0.2204180945643695,0.4262220986590069
1168,0.31584727310168004,2.890647255409931,0.2372256033343016,0.38545470703906454
1169,0.21061333149238154,2.8694129616008723,0.2195377807509088,0.4130209581890518
1170,1.4680845578214023,2.313657407583267,0.37855381571406144,0.5263866610442604
1171,-0.8020873354662553,1.3709793338653589,0.28232673721623947,0.6501270919872045
1172,1.2702709681294884,2.80019506299537,0.4427019069926343,0.730428939866551
1173,1.7702434859879437,3.6933427594208705,0.38765671370321564,0.5580217762706242
1174,-0.2535374415860227,4.476465140740127,0.2485679869509414,0.5687901729361633
1175,2.91858648961482,3.8925698097770933,0.502780293122303,0.6832268297512583
1176,3.45631715114171,3.9981835764822926,0.5408090723941774,0.641398454155819
1177,-1.3167413589655377,6.194203485624846,0.31748544312200083,0.7370396647852819
1178,0.2454070932809551,2.6265516478194093,0.5879310771371434,1.063758180021146
1179,1.6591158192227904,2.9739081853913927,0.4681852097845749,0.7008047868217506
1180,1.9748825681603814,2.864699967437459,0.4318441609589868,0.7114572204262648
1181,-0.6045836619589802,3.212626536619246,0.4134009317191584,0.7713558841493319
1182,-3.3120387081869374,3.6326427394731615,0.04929064046650312,0.4619616583121763
1183,1.463455189703417,3.0809445407716898,0.5283185340916673,0.7761381769540749
1184,2.5603678684271762,4.050485455199745,0.3911379976679723,0.47719685501041004
1185,2.403910511887764,3.734088470851366,0.422380401210281,0.5488402542393047
1186,2.2753720634362335,3.0711901705228892,0.34441470029951343,0.43842211163620187
1187,2.245896338016554,3.2169113802179488,0.3557765829222644,0.40034856736135316
1188,2.7611050385526665,5.758691198136987,0.40545353369831577,0.4471106500456141
1189,-0.39486421461295346,4.398256744205831,0.2963684468810002,0.6288295201366657
1190,-0.8164150006463969,2.888777825267616,0.4330570321470596,0.8872754600934776
1191,-0.45617519638953263,3.044528759237096,0.2561412731945025,0.5847136516871333
1192,-2.570025619713197,2.325958865435452,0.06762563647975803,0.42649258015672653
1193,-2.053995699266428,2.247151538317991,0.07793939624439217,0.5407870189311077
1194,-2.102717265383934,2.2290008606002063,0.0824932366218575,0.5560002005387656
1195,-2.025141291077119,2.541863287325422,0.11612461991189779,0.514991123051272
1196,1.9599179847568367,4.5002960989547605,0.4738449588209941,0.6400345226680036
1197,2.243416776433309,4.1505329147879255,0.3623832239583607,0.40323388206647826
1198,1.9019082812446333,2.49916155754976,0.283138118673594,0.28220702965660366
1199,2.415640060300063,2.6107080497396185,0.1247698439935763,0.017991987830240714
1200,2.9577668909720325,3.633189027194701,0.11783640430543178,-0.10863899493774382
1201,0.6367251178479745,4.590518284040025,0.29612608915585753,0.5382118372777993
1202,0.5184816592692956,3.965832217327966,0.29793191595393304,0.5487119760545711
1203,1.1262395880201561,3.829298590803217,0.2925109343121838,0.4438121243215537
1204,-0.4139831604800433,3.253666325421879,0.20089297294569983,0.49181228046665626
1205,2.108752343957736,3.0880571102040335,0.3248220093326944,0.4269660426853102
1206,-0.6139294275826868,3.133543845715489,-0.06380759391582207,0.031076456576228494
1207,-0.015214431684319588,3.8472196760800936,0.3178454563791484,0.6347692610314231
1208,1.7615153452950323,3.555603684903206,0.3977419606082496,0.5246898503411377
1209,-0.45531156480251306,2.65359954495771,0.15012765629685568,0.4043434865439787
1210,-0.8940044670589565,4.7183516615191206,0.15271464170132326,0.4591382516377834
1211,-0.8608523157921483,4.66290843994534,0.14762504445106323,0.4834168063718252
1212,-2.302979813163021,4.818585179756889,-0.010623506767086361,0.3622244668981058
1213,-0.026434902526076418,1.5843044387436296,0.09758140555295262,0.3007717941017779
1214,-1.5066342886696114,3.0685379374202197,0.3561447823725364,0.7812785651051352
1215,0.8784337214521918,2.065293491353026,0.2786071292687895,0.3390711807119473
1216,1.8623836790915251,3.4530609080427297,0.2653250118741118,0.2146561195567748
1217,1.586615993819934,2.7505340141884247,0.153466204524157,0.04987509047077596
1218,0.7237965655460622,5.267620145651355,0.36990224977262764,0.6709395076680725
1219,0.38677107764749324,3.380097841170426,0.34468774751353226,0.5702672085400711
1220,1.88649656311074,1.7408866106192646,0.24763371250359864,0.28587042509089655
1221,-4.85124816012186,1.208415785745235,-0.11290632487941421,0.2883169459867798
1222,4.267517118658348,4.7375221482000685,0.34161423876244273,0.24148010071034146
1223,-0.2528549764619751,4.252122478841536,0.676394431358763,1.32639095596922
1224,-1.2916262717896891,6.216614706002554,0.6266298213132917,1.4038190534076194
1225,4.1893229433146555,1.5601297244974652,0.5387649476466152,0.6279332745199299
1226,-1.5616657491747807,1.8465520281748191,0.04495882794108431,0.3254151224476174
1227,-1.9626266535496564,1.8321601382267032,-0.023612430929540257,0.1827041721347392
1228,-1.7545317183678069,1.672243364952714,-0.08598121754447448,0.10599763171180125
1229,-3.1154034929603474,4.422215868085331,0.014572557663884649,0.49495871571301303
1230,0.7814780372705284,2.419654766752575,0.09176887643894507,0.025509498282749392
1231,0.39659036913398055,2.296309452022711,0.025346896703601275,0.0318349121048015
1232,0.2566260847870069,1.3807042348085579,0.12608653738182798,0.17248349845064687
1233,-0.2625445651756933,2.0371789934959885,0.13158172219281747,0.3177223846201792
1234,-0.45631718371889546,2.618899308190342,0.08291931307390023,0.2851950792447445
1235,-0.761233042732465,2.649568120222406,0.059677006817568136,0.244445701457813
1236,0.5623445768115023,3.4162744952301844,0.36145965998764557,0.6458819506571485
1237,2.0334363924239236,6.214585295970401,0.5807708136759162,0.9103659490824701
1238,2.1512715399106574,4.141175131653667,0.5510532852479573,0.7843667119996562
1239,-2.1775409234483276,2.002240638313483,0.09599695497080656,0.4293328367040753
1240,-2.0053180132977304,5.041373007954048,0.03208082621099246,0.29041357924433514
1241,-1.4996312438655217,4.08537930309151,0.365712337081763,0.9327685441972724
1242,-1.6509181130730424,4.022679998732993,0.36454940841552247,0.9722889769999449
1243,-0.650371231407575,6.915252576138933,0.10776303748861266,0.39088903728804764
1244,-0.6054035516690311,7.950695747039556,0.06486467731134946,0.25818400385112544
1245,-0.2015843801926897,6.962533479178467,0.045672764718730094,0.16241123406612615
1246,-0.20353182485288085,3.437949937318186,0.1622924445142355,0.36526438149752116
1247,2.9301823986213216,3.0294079727910104,0.2833517761926674,0.26577308528050586
1248,-0.45999606614760374,4.911925818136752,0.029722486822637957,0.15348945019469665
1249,-0.4318351868817838,4.922840804078079,0.016155319019469525,0.18414074399769992
1250,2.690617924488314,2.434614876566749,0.5026169325879852,0.6865725417616926
1251,4.622364742969644,1.9559486903993448,1.076268041428403,1.438664961775167
1252,4.623124949178071,1.9591536251563595,1.092641391632095,1.4417814912749614
1253,-0.3960118346757314,2.1498981918447995,0.4212753224027487,0.8463561294834372
1254,3.280733587429699,2.166241762688273,0.4271974264448472,0.43248987359193336
1255,2.253932348256065,3.058557424622564,0.31245141679796046,0.34362663918611897
1256,2.858630171527811,2.8387862319626866,0.36578848106710515,0.36647573811793693
1257,0.9823158450966708,2.7916951146389026,0.2556021467335268,0.34979308717654356
1258,0.8786563125859281,3.1313274746480255,0.4825365178853439,0.8570377280083994
1259,0.9172452441399579,4.369687178928262,0.13574599902852047,0.22200987792789734
1260,-2.2128379956571886,3.4112456514969747,0.29642784583844045,0.8071703973499242
1261,4.26918545561258,3.0030768302163793,0.5981902935538771,0.5769533337318041
1262,2.7904966216527636,5.192238756791049,0.39246514508891583,0.41185001401113924
1263,3.065164932240018,7.147100857693455,0.3673186180668969,0.4494241841097568
1264,2.6151728868726605,5.285085402766455,0.37864789050402214,0.36038190571704426
1265,-1.715903759434007,1.0847274684181292,0.10325886777211739,0.3333944315523631
1266,-1.0518148991580483,1.019266593646118,0.14815713402804112,0.34368784053515744
1267,2.063297865790866,5.875768934536521,0.5312657150146235,0.7976345286980338
1268,2.1387369193879744,5.221497467208015,0.601304651268384,0.9287387053589304
1269,1.689047849782012,5.294315202784804,0.6018263798608748,0.9872596306625474
1270,1.6121789307646766,2.5606993829372544,0.015948352514047148,-0.09333343393411533
1271,0.724263874028127,3.1564398238457283,0.5334815626816226,0.9074951441084622
1272,0.49685944467052795,3.472605981106103,0.44273396745693755,0.7764835354756885
1273,5.179883086587947,3.641772437234676,0.5267863225492462,0.39633720278054796
1274,-0.5126917374139417,1.3754147489330912,0.407284830251457,0.8839419748559383
1275,0.07895087396595594,2.3041819054059207,0.40549642543739,0.7964462647849898
1276,-0.33283843895520904,2.576618386460866,0.49691277433092684,0.941705236517764
1277,-1.4240248628155432,6.100662886218245,-0.03029223807715922,0.19181354218132018
1278,1.157052476706866,1.179085049528637,0.3653875526533416,0.5064543334901204
1279,1.649634190237605,2.4724495961246937,0.6379938588502503,1.0585026290140926
1280,1.2931299753752354,3.118466413210917,0.31072985794262326,0.5194412634153913
1281,2.9597564277564223,2.249620234982361,0.39620996783776224,0.5359678080787629
1282,-0.7998961713596701,4.981597635352254,0.33293951017397433,0.7938600498394625
1283,4.670459417242296,3.056282506257349,0.41455609887485256,0.2965413995922555
1284,-4.50057906920824,1.7194360850236512,-0.059831861820827795,0.3808378903080175
1285,-4.61298001520616,1.6915988883064992,-0.06944648959566194,0.3923724060737937
1286,-4.303677960109703,1.6241331133746852,-0.12250019481939273,0.33695544099090097
1287,-4.20928361663643,1.6876619402898922,-0.11611372264852103,0.33466623630901465
1288,1.0090919810716665,3.808786203708061,0.7799082570461756,1.4528482453976148
1289,0.23369690020012762,3.2513472519312656,0.7787425168351936,1.5434461566189233
1290,2.4775014244216873,4.945399831245013,0.4736144214652113,0.5798929056779097
1291,0.36331239345101385,2.6256776942783606,0.711933949012841,1.2542433056647408
1292,2.1076226016153146,2.8759331558125245,0.6734974653430913,1.0806397876997857
1293,1.6729331332155781,3.4049508341171046,0.618673374189103,0.9218007501102844
1294,0.12284434293298109,1.9387897512019958,0.015895986666330096,0.11631259623384341
1295,-2.2233686217284996,2.193197619562267,-0.08097905512780759,0.11504960411788877
1296,-2.2233686217284996,2.193197619562267,-0.08097905512780759,0.11504960411788877
1297,-1.5746437517974077,2.2543970442737016,-0.015689667936374243,0.21398755490089935
1298,1.1061251261229497,1.612232930218431,0.25165855400002274,0.32209993170563456
1299,0.225897739194345,1.6613052014403473,0.2418993207898873,0.47195631019181333
1300,-0.589408979956948,5.130348428072064,0.409826910014429,0.8614269778985683
1301,-0.37797461944525096,5.0340716157677114,0.3734642870566355,0.8147759921106482
1302,2.1874261504483545,4.272566687688515,0.37175541125288564,0.4989452236915429
1303,0.32990470225057056,2.9049261318672985,0.2862052245392268,0.4576629235916176
1304,-2.1580056246472314,2.202782753051095,-0.2259324858028365,-0.038680147903323824
1305,0.4897114439285832,3.356529235692034,0.11535459887511575,0.2611082611825466
1306,0.4798545368993686,3.41535633731804,0.10384732406869342,0.23687962029881168
1307,1.0946276641112072,4.4249858057842255,0.13982130077022076,0.2366798492541325
1308,-0.4460173562056085,4.049554919633431,0.4889608268821253,0.9303529429292856
1309,-0.41771704146782973,3.0863176241131662,0.07402837341055823,0.2564261885608172
1310,4.042256434431685,2.7656949713636196,0.21150734555304995,-0.029900496765152454
1311,-1.046295897851478,4.134454248908882,0.2272652697362874,0.5974473185812178
1312,0.04940337577176429,1.7616124411370189,0.13895499670898862,0.2922963801162224
1313,2.1958142300257135,3.4330169691382615,0.39188654425082314,0.5110496718455393
1314,-0.06092995109715668,4.694886489573608,0.23182853754342808,0.44516112807856995
1315,0.6729792385484518,4.837581100367451,0.26981479034549255,0.44555333210867354
1316,0.8231701521556926,4.100710732403217,0.1372261585945364,0.26169808046456255
1317,1.007165552095404,4.193536515629825,0.1414167750838324,0.2132680559095601
1318,0.6808874923101459,1.982366499299475,0.3139874923816436,0.5056682978149201
1319,1.0762477842455147,3.226841331226915,0.3215305086219514,0.5070349224347066
1320,1.5137876402227148,3.072340436056082,0.478595704708275,0.7218460796841403
1321,2.716014784846102,3.294232174986097,0.5032511330572955,0.613677079465688
1322,2.92744604976876,3.1042557518060883,0.5818581494084973,0.7500848657094871
1323,2.966858272550308,3.2194817397051256,0.585818834765978,0.725167481692653
1324,2.7923429518641796,3.1934157477751106,0.6011660979955566,0.6782122044080742
1325,1.6795651020314735,3.679884026541339,0.48511790649401987,0.735663701296815
1326,2.869990371190221,3.15498860015032,0.3084087930041834,0.2810440263609878
1327,-1.5591456687044862,1.4232967255329798,0.23140150067025905,0.5177951358534043
1328,1.5177898306745647,6.123286097141156,0.34635637313003753,0.43811961772203395
1329,1.7337308786950505,5.2685635692569965,0.3139681846444101,0.49893100781028604
1330,0.9477374128364106,1.8747999847816055,0.3627261596450819,0.49445577782767136
1331,0.8945404714744213,1.8234884650272583,0.3225238322093287,0.5318343225312196
1332,-0.059106773706754295,0.9610524274902202,0.13914753304864028,0.27324045247319123
1333,-0.07363647993580824,2.039325575507771,-0.056754759999271154,-0.04615183139066026
1334,-0.10666857275846864,2.0090808850230744,-0.04245932255364527,-0.06239265458459742
1335,-2.7261909375103253,1.7407474302059305,-0.12599118135014856,0.08786227282569994
1336,-2.694405259371424,0.8416854927172279,0.02824592266016031,0.333235299351859
1337,-1.6747270008077013,0.9682410262044946,0.27376529359178714,0.698969815241426
1338,0.7673744803525734,3.65684560520864,-0.056861291222938495,-0.20644842329364
1339,-1.4669571981673228,2.6125675630020595,0.044200299006523044,0.2084192034981178
1340,-0.3010446806622857,4.275747460655357,0.03045300829839585,0.09232514591752568
1341,-1.708359955626766,2.4983718807042328,0.11175372285658965,0.38869479256317235
1342,-0.6942242936681845,2.7034722658974197,0.24561447514049398,0.514277495472988
1343,1.5536162630571524,3.4289470983473955,0.26706735812720955,0.38331892049839966
1344,0.22039070757192622,3.8910309615664107,0.270001071696188,0.5566179207708306
1345,1.5760003341199376,1.3599563488632442,0.48559573082641466,0.7381878205033314
1346,-1.6821039956143744,1.544050131113735,0.2957711184276345,0.7576551797195331
1347,-1.7037814180529123,1.2600329766542857,0.3034583060605715,0.8071640344641138
1348,-0.6706437259131603,1.6732780342642726,0.1668512660035327,0.44256227009220833
1349,-1.7863508762890843,2.241851258532434,-0.2227424384525952,-0.1146392540738697
1350,-1.6805090776787712,2.252605165273035,-0.23198205702134014,-0.08635363046482053
1351,-3.81753917761662,2.7328151633293176,-0.2962313268061514,0.016172326653083165
1352,0.48564818683447536,4.072456721804356,0.17788216505180451,0.26772764917133646
1353,0.6818066049067181,4.348990227113793,0.13291085604345482,0.30746880376410485
1354,-0.8899074688938036,2.8573544486287927,0.3440119696572916,0.6673104349591545
1355,0.31100583565411505,2.2948084536563225,0.3236479705019238,0.6140290599596577
1356,0.9674636060921327,2.7283129296738946,0.21853700137865936,0.36768764257836506
1357,3.2540504536782886,3.3200119421849767,0.510721234014729,0.5375973340949479
1358,4.57551892174409,2.4928827717837,0.47513920813617055,0.42796175165670175
1359,3.4798274215633085,4.156133527560205,0.33883033892330766,0.24519945234768342
1360,3.307647904041505,4.053860254028515,0.37389830274027824,0.21517127581085985
1361,3.4351297767928286,4.115107646205701,0.3465355873036496,0.2720668742896051
1362,-1.0272951475349332,2.5453843669080305,0.3750337234590105,0.799572996512672
1363,0.683957224023354,2.7997280507457365,0.3259584320065792,0.5152466847973365
1364,1.6923324568474005,2.7866961475049274,0.1972732431089594,0.29656915491536423
1365,0.9461958998050584,2.9989111005800826,0.2120830350209585,0.23677831787199924
1366,2.7364947408903704,3.2369941854180824,0.3354327066583039,0.4054944199746953
1367,-2.1238710669963754,0.7142731655916053,-0.07685015129553148,0.1886071083910672
1368,0.5916785563757089,1.4897130391928008,0.028061134306208414,0.04566912314387834
1369,0.8236916346669746,1.8639389631729846,0.01297096495856596,0.017271896633232173
1370,-2.1970177525211563,2.36461344742609,-0.05808464932809238,0.1634372757450556
1371,0.6802732904617682,6.341216863776159,0.30120951289096776,0.5598505936929279
1372,0.2208761882657165,7.941009676650712,0.21356228623129808,0.3591192157212986
1373,-0.19253067310398214,2.5136645703823812,0.018720196322792402,0.14665177627164683
1374,-0.31145908673015366,1.869728663898361,0.1914983875360706,0.5015059273000304
1375,1.9083363666198143,1.9120640657639607,0.3528144182206138,0.4814308306996801
1376,4.215941844785745,1.7219530693935907,0.49610948559113954,0.4046227856784196
1377,2.5850669356920615,3.35221895959696,0.5586307445584242,0.7033623377992939
1378,0.3826714526802097,4.538129173706574,0.24488998908955412,0.3960290370849515
1379,0.017861156775376735,5.681338253813885,0.3152915412277102,0.6712164193446541
1380,1.1290313004868269,5.846936607978048,0.3157773822231126,0.46086816080694104
1381,0.43085745369942363,8.119607361994843,0.261687727477542,0.42424997535625364
1382,2.0623954067276706,1.3925323014445152,0.602008923983933,0.808281786533706
1383,-0.4293757912699747,1.6751481602026668,0.4344422105072303,0.8774920100609224
1384,0.36069342431712637,1.317661689956255,0.36470569192064883,0.7285051492580001
1385,0.186011765244721,2.0685580448913594,0.31727788095360904,0.6685438248723636
1386,-0.8361534099855228,3.08105738121879,0.22167512220358784,0.6091011251175031
1387,-1.3833738549123735,3.2780783786846266,0.23443368792806354,0.5805434073204195
1388,-0.6320209262032032,3.0959354890343347,0.03697442360591359,0.22835507908188657
1389,-0.7873908224548968,3.1585670165803843,0.010432656528479668,0.10463832481182342
1390,0.3564342582547263,2.2807187290139166,0.14479008148377348,0.30979115523028933
1391,1.989655827382387,2.964800716321784,0.114647657908145,-0.026105104730530654
1392,3.0781483264722214,3.713972540477922,0.20350167046147064,0.1527712320579461
1393,3.423253426475419,2.3405710590456867,0.3505505691521864,0.23613606717651117
1394,4.196282451172135,1.9591936634729623,0.49598748037062595,0.3605266553511506
1395,-2.6687887972566133,4.915776175784603,0.1190488500746883,0.657000190213145
1396,1.6299205103549959,4.0928881223525355,0.31903957793286525,0.4811117992639024
1397,1.1227437373618347,3.5140342389725445,0.39671481584969975,0.5739663612803395
1398,-0.5671536260219691,3.896281489962291,0.2742753625995803,0.5638072751469757
1399,2.0312580912176825,5.112716623339839,0.23523493840940868,0.2579281395761344
1400,1.703634215523999,4.801654817446784,0.24885865302707078,0.29686302368170775
1401,0.5455724000342587,2.223134612083623,0.14570125889660596,0.23514570761252224
1402,5.002314236564932,3.1454797481967516,0.4010939234374404,0.21215010936704207
1403,0.7492587280652604,2.2902441322784037,0.153024818331615,0.2557082608140124
1404,0.30887590942135157,2.8524655424413607,0.29629358447414705,0.5238253965629887
1405,0.05196757344357244,4.419362473940204,0.17288104096254875,0.3896563601970495
1406,-0.5866325722449821,2.05485947029366,0.11118359781113664,0.19748815293571276
1407,-3.0173491750796932,2.124110391828595,0.04661183158768033,0.4790262886131387
1408,2.4272288460958236,6.699570742881573,0.36509195215226287,0.4257612193356699
1409,2.379945887799962,3.840443181992706,0.30856642704717896,0.3198611022366055
1410,0.705602677605154,2.5152386718722037,0.28540116310370733,0.5330880933098977
1411,1.0094475890308297,2.6882422845897525,0.3067592343189897,0.467977504659047
1412,1.9889434770048893,1.0964780088817472,-0.025272265634061788,-0.22841085639226844
1413,-1.2138549618799461,2.201331158501647,-0.025325931923557365,0.13732830968481138
1414,-0.6051764839640724,2.036247009181166,0.18840944823733963,0.4157364424408703
1415,-0.5054157216979899,1.5061808470410123,0.14644429785994337,0.3786767486166757
1416,-0.1207184489443868,1.5833225959492194,0.33502716816260114,0.6451655938000836
1417,-3.0697134631754044,2.7645044669578125,0.31616202071702726,0.8184045976994174
1418,-3.1193072097334027,3.3052754635623876,0.26871991464601014,0.8726513517352995
1419,0.40215295432746917,1.8930374406780823,-0.16473646170615694,-0.25872000721967864
1420,1.4861115231823707,1.8775837759696845,-0.18389086731617782,-0.3708273729827246
