sample,alpha,kappa,beta_0
1061,1.1031949659451732,1.918221476493681,0.047234742892151474
1062,1.8573692652310914,3.561609937489832,0.10789419677001989
1063,2.156734385130271,4.092921315457646,0.11060364829616107
1064,1.9932558907976896,4.006123186411393,0.128619085331911
1065,2.067427399607021,4.04203084970829,0.15828726648969024
1066,2.7011924364626174,5.668322850517004,0.13911977914474782
1067,2.9041920364028964,7.922997372850515,0.19872372893607446
1068,2.6010172916983025,4.963170802638176,0.11423897764228752
1069,2.263421327376508,4.74529080596256,0.16239473550651973
1070,2.6300896272086587,5.01812778391051,0.1441134222604732
1071,2.6821524159435097,5.469786147668412,0.13300784926226483
1072,2.224066539470177,5.459786909213683,0.16371333032271312
1073,0.566906038569416,1.8597362677304492,0.0325659591364104
1074,1.7645567352122786,1.0074579396531629,0.08725470702168164
1075,1.520009402482263,1.0545625534722662,0.09268655157405896
1076,0.2015046374709917,2.4296497653555162,0.0038312889482126624
1077,-2.09293352685727,1.3971999646358146,-0.1522395940580608
1078,-0.7186318120150046,1.2879669226208479,-0.13388849562345173
1079,-0.915674111658666,1.2919848869502495,-0.1064959545775501
1080,2.000334326409654,4.255727895442649,0.10360548604113688
1081,-0.6456537446302022,4.257726881555,-0.06541811337944371
1082,0.6409181916213538,3.4109898080172414,-0.03213550510623421
1083,0.5840166880819917,3.3821715141716266,-0.026447707730735962
1084,2.512528996853445,1.7568680702218227,0.14993645718479734
1085,-0.018783211052476132,1.3779428687179847,-0.06120726701777367
1086,-0.9750330030670733,2.432541669063885,-0.054982335761105304
1087,-0.2689093671222619,1.7049037840337948,-0.08399384589901392
1088,-2.533296093994027,0.685687893111685,-0.13639726268793945
1089,0.2700424001291699,1.1862216802348995,0.05716370134572694
1090,0.21413692057859965,0.7212856304895198,-0.07034795225651252
1091,0.22630410708861118,0.8820285682413689,0.082599908806319
1092,1.024001346476133,3.4646080392927283,0.013491511429746517
1093,1.0130124268293446,1.339073714523981,0.04780047157237941
1094,1.7669601132171393,1.4559061482920321,0.11823671419704782
1095,-1.4938757241998368,1.9021709774888955,-0.15578206148112253
1096,-1.9355439243373103,2.7199836347892634,-0.12229417031301858
1097,-2.053656744315649,2.184444913838489,-0.11690690741716345
1098,0.10151636964228189,4.343913223851863,-0.04197098200292979
1099,-2.2513110014836824,2.1080548621529536,-0.1556872560549491
1100,-1.9489834203957894,2.0579616688070694,-0.1853359960114237
1101,-0.2775751848215538,3.1195544200057377,-0.04104943205319215
1102,-0.19596695833506328,2.3000566426461093,-0.11389643091138811
1103,2.671946345216412,3.0016852113967643,0.14199344290731916
1104,2.343301669355845,4.740813796166068,0.11542698500276427
1105,-3.4535082367724286,1.2720882537757505,-0.2670365318261944
1106,-2.191139340075916,3.933619703182873,-0.19226354787258837
1107,-2.3873801363950085,5.821253666077351,-0.19085310018786575
1108,-2.283684389471914,5.656430621160706,-0.19103275929279637
1109,-2.834152117035986,2.0097111910015095,-0.2588373387695523
1110,-3.22918040864887,1.4723551988042047,-0.24003252963369953
1111,-3.0292589678932433,1.4343353574630604,-0.2889614108150975
1112,-4.34382760353213,1.8346990839963953,-0.20792260439388144
1113,-3.3867827207591623,1.6274439620554604,-0.2207009521139438
1114,-1.8077833422857517,2.6545381851178407,-0.21890076066533481
1115,1.1604571303611184,1.7844509625281006,0.0991962831343367
1116,-0.20572077439165617,1.21472556272088,0.021188432642624894
1117,0.07891253246220212,1.775457483198154,-0.05806305595276293
1118,2.965456357629759,1.2602022581566268,0.1707627530646959
1119,3.344062879893366,2.221572431015081,0.2012283212905743
1120,3.0407803055267912,2.216824695658894,0.22900713877544077
1121,3.202058750075911,4.065312227209298,0.18531527395546854
1122,0.4064532426038983,1.6035380464244096,-0.004105364169238363
1123,-1.7222052084159365,1.4589850814481704,-0.12010807858408605
1124,-0.8686267899781421,3.583731327741306,-0.06637977022658516
1125,-0.5530452048421322,3.6620731338631662,-0.06823338739652542
1126,2.1578485454734913,1.6286330539570077,0.11625484459607244
1127,1.4836075903424923,1.8619332066832905,0.10166259042666177
1128,0.5207649489876348,1.5554630874068909,0.03542909698408471
1129,0.5824815325126207,1.5983482784124565,0.0020385119117358325
1130,-0.516281101595577,2.202506353353996,-0.05043592851991827
1131,-0.9461016711757392,1.917592765044626,-0.08154881327083138
1132,0.5003540153376815,3.372869034575175,-0.0011247487831911168
1133,0.4088229756660145,3.0790367612758853,0.021580367855738417
1134,-2.458479878950456,2.2795169057874687,-0.16475293569794372
1135,-1.0390753925274487,2.870371533489344,-0.06108380198443678
1136,-0.5109576502995642,2.702787484422261,-0.14527952532848465
1137,0.45782902991577135,4.259862032036364,-0.07044389283961996
1138,2.140850611826843,1.3482408425548082,0.0746348999189758
1139,0.5359005831809446,1.5352938846000923,0.08122911049132057
1140,0.3422283106923301,4.322766857752146,-0.04548618954647135
1141,1.4222599379398135,2.1966275092234078,0.08885070824740816
1142,0.5807288564868469,3.7204392541359486,0.007714233134298306
1143,-2.86719352907812,2.3751496820915405,-0.2868084443001872
1144,-2.0182623266489856,3.5078397180397887,-0.13852205577114943
1145,-1.6424172394458945,1.597831700107753,-0.1945405601349214
1146,1.4510482740160842,1.4322958595755957,0.007522972504221994
1147,1.5976957809351164,1.4229381879538063,-0.01060422698781489
1148,2.042713269659842,1.5003354483906604,0.19321911063429278
1149,2.4014100911746645,1.54018365726212,0.0896159887779136
1150,-0.023799298180197645,3.3420198478165495,-0.055904377758834674
1151,-0.0973994435990333,2.8737978462184803,-0.02611025120037576
1152,0.06594683962163987,3.759720538804829,-0.06131895747567101
1153,-1.8266545103560103,1.1171215982561655,-0.18916098345170682
1154,0.527470523938608,1.7179223172007345,0.086377143179416
1155,-1.4515004138518257,2.4175621844634474,-0.17727475837146936
1156,-1.8781508673042684,2.5873014370823464,-0.14153147680111616
1157,-2.444741422060937,2.5409491041708128,-0.22786801484145885
1158,1.4775247360499861,2.772330116650329,0.05991592145300372
1159,1.3452656024597474,2.966958387169414,0.10178052017854629
1160,1.0357160498113653,4.718494528807179,0.004583042399685553
1161,-0.38555319218845474,4.4745360881283975,-0.10197816292922947
1162,-1.219057799957254,2.960034994821176,-0.07753043738885308
1163,-1.0224525752434899,1.994226251275795,-0.14014157589876441
1164,-0.024676623104341773,0.6708913834397763,0.021836865229642045
1165,-0.4437840444398368,0.6185612635910591,0.060238367910664385
1166,-1.1278961398304994,2.3368307158037953,-0.1649172315478949
1167,4.927567740635725,1.6682060075079697,0.39930849873145324
1168,6.1579571758690905,1.6600800204578414,0.3934482526427457
1169,2.9282489196409305,1.625400039621822,0.22336216138275747
1170,-1.7903061690284157,1.0178543421063497,-0.12963745016249348
