sample,alpha,kappa,beta_0,beta_1,beta_2
1706,-3.815546929759438,1.9774232750348049,0.38132696380524345,-0.04283773140336916,0.4758958292404112
1707,-4.18319016804077,1.8978729823553733,0.3540700392529214,0.14637853544604298,0.649009760010242
1708,3.5831354248863723,4.952241170404906,0.2279729979058244,0.5542701419798932,0.5657894502529152
1709,2.376773491329609,2.7770781136372964,1.2906769745829503,0.36520414103424065,0.3458375383370499
1710,1.5527322143988562,4.430165816163402,0.5995305448833337,0.16152280630073118,0.25809636223584814
1711,0.908009548622294,3.3474788294110245,1.7141495781505482,0.02442853385457879,0.11557854149094723
1712,0.9795302208646287,4.288937637061029,0.75483252813029,-0.056377959192162486,-0.13276656804810666
1713,0.3119908519751881,4.220060550992552,0.9680480846168897,-0.03443166119459638,-1.731881456424093e-05
1714,-0.7840757931633755,3.4280879571119502,0.5716938946664402,-0.10520029842158321,0.023477579421790816
1715,-0.5789619712003002,2.5745421475758756,1.1974544061601253,-0.025815309467541313,0.04033928045703641
1716,-1.8148221675060598,5.14038620470706,1.1021110843561432,0.08925680980798498,0.45200434561288133
1717,-2.131745382733146,5.147630492654068,0.9644728139529692,0.2781713564857201,0.900182630483033
1718,3.203999762720229,3.706895620816104,1.5130394978874546,0.27636311768738275,0.3200732042804705
1719,-1.3716944188258282,3.0201180059188406,0.23415514501228749,0.36544451736001543,0.986962606954373
1720,1.4311123584206473,4.686608871230687,1.6820513568427438,0.028838859125353073,-0.12486151095879995
1721,1.1243534484372673,2.8735382397782123,1.0181513221792313,0.0864636938033247,-0.00045721020858766027
1722,1.279057778719799,2.788170764993591,1.1168290193663715,0.07903290626323849,0.025498371067947685
1723,0.4856584641380736,2.2887084310642116,1.155726837033289,-0.0030884016356694344,0.028886054174177094
1724,1.1127694314528846,6.38772908439735,0.5908261225766172,0.09636166020721428,0.09719045759571426
1725,1.431049386655734,1.9079040038848731,0.13840555108905425,0.001168892420679934,-0.03385261252317301
1726,0.5300065100591282,1.376564435344923,0.8088978085371787,0.049584192207140686,0.12375736562308108
1727,0.7141126612896261,1.635075075903628,0.31820522891363384,0.08443719933353061,0.015307445093103795
1728,-0.516586990156529,1.9065213817045925,-0.05343140714193233,0.2147080081138139,0.3702941752828707
1729,-0.7433491269980469,4.157969188005245,0.41482256600975004,0.33475143915751093,0.7327987893073413
1730,1.068223262989161,6.043611170615655,1.0824605298361474,0.31619126811163695,0.4768371111554674
1731,1.9693074153842962,5.543568892166612,1.3190006594766914,0.3681064463553124,0.5753041532962142
1732,-1.7554699487228775,4.515613422062073,0.3989330385086195,0.12080741587641783,0.463697843563571
1733,1.7656968415722483,8.58401460755414,1.0007463239308618,0.2873435087980496,0.3689668842607142
1734,1.7656968415722483,8.58401460755414,1.0007463239308618,0.2873435087980496,0.3689668842607142
1735,1.6320137667731869,6.594784846068356,1.1571665128345725,0.30125112702793555,0.42631776615209965
1736,0.8227765343064093,2.684315501953616,0.9672155403201443,0.3364289574384143,0.48485150438436186
1737,0.5421500429094944,2.288616869239597,0.9432829394303097,0.24800383222617142,0.4897958994314313
1738,-0.9359295163924467,9.210638671845924,1.1523949368310273,0.13452313017027664,0.3705627777217158
1739,0.48015472790716063,3.823395237818248,0.7745493260680831,0.29348744208157895,0.5820803805393091
1740,0.578352463167427,7.11981911217747,0.7571504555184396,0.30637127698293437,0.5939913814065927
1741,0.3917516098051607,5.710743729326636,0.5176159272792985,0.31859693775687237,0.5876812313416065
1742,1.695918178708939,2.9348465073705317,1.3540501243935688,-0.05609460978620204,-0.21920410157089076
1743,1.6515804603033035,3.1562634085288965,1.3448332657236086,-0.047786488939700486,-0.26687357991219635
1744,1.506119175804573,3.7485533387396983,1.3798394539702583,-0.09286295118205451,-0.2667031164250083
1745,1.1801862613836467,3.5444126611830544,1.218825002388402,-0.07999357841809278,-0.25265789996701066
1746,-1.0468098637583463,2.2061036404741947,-0.14772626620587634,-0.017018209137196826,0.07642622363864598
1747,-1.414558547101804,1.8492271117542087,-0.006724870685134302,0.031218896582194698,0.2681804187978288
1748,-0.3127445758689551,1.9696138889102743,-0.21160942727349139,0.3946240443536202,0.7893111836637217
1749,-0.8220919768405579,1.7272112989201232,-0.24545741357944462,0.3988364509854494,0.8495590030291402
1750,-2.9665318696328384,4.861493629892499,1.0974635119892668,0.09688643006573253,0.5599241397242342
1751,-2.574001659254645,4.696274692640209,1.0218598479877612,0.13906335153036162,0.5987910395511512
1752,-0.3917811776793217,6.205166258137602,0.5360883921177667,0.13837037981170688,0.35390520921170276
1753,-3.1451908764018914,1.4996776838834964,0.853722596088076,0.12246308390443059,0.7717449421989829
1754,3.0690214077263787,8.743356883468424,1.1169783096487,0.560883053777817,0.6912416479759688
1755,2.8827222749681347,6.853543599522573,1.0718434330927866,0.5447484821779476,0.7424797506638922
1756,-2.7619241808441752,2.8762783792573483,1.1828749547324755,-0.1924232016866411,0.08431546634547425
1757,0.5459318695264902,4.825577863334422,1.1654850723555725,0.5106931188219749,1.0046627338700687
1758,0.4414326393661969,5.120962810239687,1.1663732796323798,0.5459885977724742,0.9301211079883619
1759,-0.42962288716619296,5.418760047046668,0.8272387887045644,0.19876480841309116,0.5015087976237128
1760,-1.8479700763886258,1.5228651338683652,-0.2549168422716478,0.06415854771408698,0.3799186595678329
1761,-1.3739198921320093,2.809125523361215,-0.20377325965505125,-0.01180024839392218,0.1598502586903491
1762,-0.5763344780634069,2.224040914883248,1.5725660181779806,-0.10874225111533213,0.029255310493602554
1763,0.014880230765983016,5.694252449302328,0.5060969580600184,0.22247259410335152,0.5557453879132178
1764,-0.1368146349330716,6.240208117708716,0.38145954528990084,0.24774430933721747,0.48187423013270275
1765,-3.0125225923585637,2.9516761510730425,1.4013815576914563,0.019478648695466793,0.412507357133738
1766,3.3440597665629577,2.8441435527281382,0.22104719168293052,0.7515314779093014,1.121356548055418
1767,0.24649387203435,6.891408848538008,1.690023003273694,0.06655434165977119,0.2152338978859807
1768,2.7587489551677575,1.7169368277166024,-0.48684703526195866,0.3410489895569868,0.2908930587294558
1769,-0.5124099957774325,3.975121114532541,0.21371504816089076,0.20796163455662195,0.4400110802142672
1770,-0.946624039797294,7.39070687292293,0.8521694045570706,0.3038211585382505,0.6780915805401821
1771,-1.0467225757160716,7.568437786830507,0.857417660447153,0.274312012281382,0.6564722623712501
1772,-0.9302419825313165,10.535548193129094,0.5012990961737549,0.2771874656645966,0.6784879562233284
1773,0.9129431601016119,2.2610451694399476,1.8360948089956193,0.5652826015915614,0.9837768011920831
1774,0.3664974904683852,2.245050121503486,1.6436228726783493,0.5286288253998693,0.9660544083093655
1775,0.11510919388816843,1.9645621839237117,1.7422966947408793,0.5720478649491271,0.968690043891262
1776,0.15943741471828585,2.5282410920035665,2.5914717514544616,0.49467218205660585,1.0482194418258157
1777,0.7836922047157635,3.3546487914396153,0.8288687848995469,0.46372593457008066,0.6894002753070874
1778,1.9322231181379148,3.180658865580083,1.061765583949898,0.47341904543844127,0.7977406707975897
1779,0.20335048960721908,5.729226939356976,1.0233584227695447,0.11689766439747391,0.2502083202958776
1780,-4.759352116209734,2.0466632792336688,0.1077380540201459,-0.07086531433932833,0.42448068828821894
1781,3.6605261624981598,5.170941402595571,1.1625763220945957,0.6634972930681092,0.8824140085814677
1782,3.3830262470418226,6.2587644860514,1.3726682020782937,0.5302354256443974,0.6524197387500628
1783,3.1511588327821314,7.765196886312533,1.3163577698648017,0.46736958348690033,0.5542537848063361
1784,2.421302167391029,8.869504990659005,0.3979261157303545,0.2926643681787714,0.3298936508396981
1785,2.4294789452647874,9.754999336911343,0.16360627731178523,0.33312143939840255,0.31129207164833267
1786,2.6511678766102356,6.7995446504829085,0.7561887161858402,0.33118717187405694,0.3849891550547202
1787,2.4372261156427175,6.033715417667188,1.4252331111199206,0.5317946987931219,0.7865708118716276
1788,3.1157471680314734,5.193666293825561,1.773149507203765,0.5739468238733382,0.8158336660107491
1789,-0.29649327778558765,4.657672949234358,0.8253058652296265,0.2705448830578739,0.6196003088190946
1790,-1.0159684292642663,4.266069066247497,1.0242422822133717,0.0424111947452549,0.292712683743577
1791,-0.7594156035933229,7.235888823988885,1.7365794094252143,0.201572190525399,0.563333355698395
1792,-3.1279460334245797,4.634188171868367,0.8712563879932776,-0.12441705752928141,0.26299453685895813
1793,-3.122743862914064,4.453339096107237,0.8735538537622406,-0.11112305222987194,0.26648533318293044
1794,-0.3966760781960614,1.466941178338451,0.06210017249088753,-0.11257251974265525,-0.1959712786781893
1795,1.5536100002139857,2.116810877856808,-0.3221795030224653,-0.3170583062534707,-0.5585085630840476
1796,-1.2149024503053345,1.091716899844255,1.0490502712069485,-0.1480436799658565,-0.021052925146200364
1797,-1.9887442951589647,0.8886703943607752,0.9490851396890712,-0.16709313083522606,-0.026348913788278944
1798,-0.2965155427488412,5.672090058598191,-0.144802664928278,0.07289713316295597,0.2789579065531806
1799,-0.9208620875313516,2.177931955772353,1.3262342533541411,0.2494381026047809,0.648492590495805
1800,-0.07845773846225494,9.346705033428904,0.7605507944841507,0.115720979295871,0.2841729883589768
1801,-1.0076480348150154,4.133737415449244,0.7085141337757819,0.1551603445568089,0.41509765442907537
1802,-0.9994934273437057,4.377320656880132,1.1208542591063775,0.19467327757552058,0.4603687740602242
1803,-0.6229851122666507,3.4514135422401986,0.4049476569811854,0.21275209077296908,0.37153812826589167
1804,-0.7491163391927007,3.7344999975302335,0.4061006362272332,0.16658655579574108,0.5572222866245085
1805,-1.4635029441034009,1.729370340873297,0.7260119299820287,-0.08842292212520626,0.18550236404539955
1806,-0.8102393175540644,8.675003355679841,0.9543315744594828,-0.06444613063381273,0.05056763042040584
1807,-3.3528099777958777,2.456709231290939,1.338820019163791,0.060596787012786583,0.5220439125657133
1808,-1.3275872675274973,5.852878888455729,1.606486816848415,0.06570045133377413,0.4089620705586601
1809,-0.2946860783900611,3.776252324509964,1.2527435738829786,0.04268435764586368,0.24797895473498713
1810,1.7985644320319953,3.509512127939029,1.257715277694236,0.12843783610965606,0.17393930179546319
1811,-0.38702727378894947,3.567267353392205,1.4661144633122452,0.09568165800112445,0.23091843305764662
1812,2.683637600963245,4.038432263105321,0.05011540951708404,0.40116418619374167,0.45712437166546865
1813,2.5131086154195192,4.101034353015257,0.04488526244784316,0.4456160412816281,0.45425182985928025
1814,2.3563029146980017,4.4459532311273025,-0.0640382175863116,0.37212970527984895,0.5375380562635335
1815,1.1533398184810617,1.936335861307347,1.0238477355636595,0.3625282393449865,0.5738129932956356
1816,1.9752802600624617,4.047912814159629,0.9274261770820041,0.2998475100273953,0.2790223715785621
1817,2.4946520510654024,4.831334766215913,1.0707497768714465,0.21240742668782678,0.26521888685886874
1818,-2.848488027960204,4.557018401677548,0.42332616685235813,-0.009070003920944482,0.45303410764252916
1819,0.7928980624098136,4.923489177872268,0.6827292941731128,0.24711160755413644,0.46356578505670276
1820,-0.6146103612174648,1.6867213787135618,0.22328521269389653,-0.017848054349669705,0.01930384767426054
1821,-0.6889560089230677,2.4376248714240427,1.3471778864316397,0.09741938358097768,0.36560872840882247
1822,-0.6762445836895651,3.018371227706979,1.1852881105067063,0.04460877902780789,0.18312703587223272
1823,-0.867986861902707,2.656754289323668,0.8268634007661075,0.16440382370173848,0.3933362228043355
1824,-1.934879254340739,5.431649779452488,1.8913448354194988,0.15240138859196553,0.5434417790122807
1825,0.005313410882577804,7.540259132658191,1.0093397087095388,0.21531019578581861,0.4242072744604222
1826,-0.1490116406932303,2.7214231250440037,1.2974232589852315,0.006410566385064906,0.1352288343442244
1827,-0.6469580041108837,2.668988373611514,1.1442560443175682,0.1469239686903165,0.34732281027553086
1828,2.2303832803449706,4.9239386558546645,0.7908343432489697,0.4988287161148914,0.7677651112057806
1829,2.0428138648751437,4.890463565616027,0.7930626580297782,0.5009580452615663,0.7553450846141518
1830,1.2799538434742501,4.108874822346016,0.8110467973442097,0.5039909158532327,0.7421177605896901
1831,-2.174269908778384,4.259539298609626,0.7739447825128155,-0.0709340130111948,0.10075402941101594
1832,1.7322935862459117,4.585670530695318,0.724979067961972,0.4080280223682808,0.6285844629659229
1833,1.9938009826566891,5.143290332013135,0.3059201049041245,0.33766167651491386,0.4057438794750052
1834,1.940939073170616,4.374636292369116,0.3210622845646781,0.34892735867854313,0.48431440129607956
1835,3.340961139497577,2.838537220782483,0.42570314138959003,0.4433967840570061,0.48924001959308205
1836,3.3003928319275624,2.9076912692720187,0.40506969373523927,0.47101620384984333,0.5364922912917661
1837,-0.8760413637019665,3.3129068194321123,-0.10359620825702767,0.37946910101084147,0.6764070744502584
1838,-0.005212540480647516,3.943600173610059,-0.0716437605546986,0.33503944624020005,0.8399037825376207
1839,-1.9601619235499286,1.5689752079022918,0.2991759517028549,0.10710234654758687,0.4683024438750191
1840,3.836443426820718,11.00902957096978,1.2763595688795981,0.5474883003034073,0.6453660164985334
1841,2.462714462111395,1.7616395060775474,0.20544948934646248,0.3111647547788588,0.3043698644500361
1842,-0.7309581741827031,3.9328226730397025,1.9369228998349368,0.17219422491006506,0.45203093185957394
1843,-0.11272884633030573,7.819243483516099,1.326556961843246,0.3216267199481124,0.7143900014780773
1844,0.8656508491028713,9.48813001994471,1.4689291858125606,0.25258074489304955,0.4235649809365365
1845,0.6679237735398287,4.542421643296968,0.32777448843358786,0.07494147823693768,0.12926194568337807
1846,-2.191615465326386,2.1484299409195478,0.9002714631277063,0.33352357014081757,0.937460207298704
1847,-1.4225533142452575,10.639134986595336,1.2635757122560483,0.19024250837591655,0.5717487917416482
1848,-1.5982824488558711,3.0215998591897617,0.7685709335107366,0.25154923689236713,0.6396286104019402
1849,-1.785016102933166,4.465622583513673,2.075949038470334,-0.007910725966093506,0.2397615688914112
1850,1.9349690292576114,3.96002146104816,1.0790338407259012,0.2816023276108712,0.3274378287209804
1851,2.1172273621747437,3.36272909105569,1.1017533184725006,0.2662262622027109,0.3589458425989008
1852,0.7236126128478689,2.0117468160027365,0.8948277366904488,0.4667300920846277,0.8575131260399922
1853,1.2352458784697082,2.6879363313204476,0.5889435512256179,0.2256822428754749,0.3633559446836144
1854,-2.5870526937976064,3.8911571104526717,0.9239780086275582,0.270607634461109,0.7958739898860752
1855,2.579213833834254,5.388110828385893,1.1067299726280089,0.31321793165440776,0.36060603625674437
1856,-1.0875486203859737,6.281244581493138,0.8603276794623764,0.2183121531473981,0.5423095064902751
1857,-1.9407022766988093,4.8477633257557615,1.2980823661513181,0.15445491893035493,0.5413035753392976
1858,-1.2572091630087838,5.265993260891283,1.0906417863176225,-0.024853067908568248,0.13809699979767703
1859,-4.112427843013147,5.10627664131945,1.3334441805325663,0.12189067743385515,0.8357710411104816
1860,-4.336506339210044,7.813333235011046,1.3399395195809118,0.07336442560877694,0.7178843618228428
1861,1.3076778632934378,2.633547450434929,0.6756130153581373,-0.02555817535228154,-0.11682988287004596
1862,1.0918972809296954,2.2628060170937485,0.20356104630413008,-0.09740884807762955,-0.15976673396908272
1863,1.673193398513786,1.048524881240238,-0.7820497159811061,-0.018950273327903864,-0.15970349237507686
1864,2.2278980253131992,0.8551818697350169,-0.25170934283506685,0.0044424506264074265,-0.21942969322082936
1865,-1.5714620327450197,4.209218256017572,0.3507719859332535,0.26558560577828955,0.7603497629315079
1866,-0.8085586198410464,5.632037103615048,0.38839207763455924,0.3215536055947953,0.7332650487790279
1867,-2.6688898388198394,7.028509975268361,2.137224729936398,-0.09335357526868837,0.22394089982629847
1868,-5.426015028495518,3.990620383130164,1.706926656608613,-0.3354505428317562,0.08859633320994285
1869,-5.280405028690512,6.509220442997886,0.9712932744472942,-0.1215451310718275,0.4967436334239248
1870,-3.394166399577144,2.5054620602016624,1.7897936649744741,-0.07432063036499201,0.2992683709991316
1871,-2.903457393705384,2.730725993714088,1.7054610150352978,-0.06046111126549765,0.3079711372156415
1872,0.596404818441084,9.911397472229611,1.4394033306828309,0.28545730966008054,0.4858860754409066
1873,-0.5761627236198984,3.001522262603385,1.2388675683322778,0.16272790249156635,0.3927930856110061
1874,-1.6273879128320592,4.323143644359678,1.0987621475867524,0.07396868425302518,0.371045715969568
1875,-1.0620745407793732,5.158619312266046,1.3280461823263001,-0.010073980085196579,0.17379755077201994
1876,-0.17704535086814854,2.0526826620051617,0.03311907670593822,0.23543882983283665,0.4770571079991986
1877,0.14335416301161674,4.0473582865673645,0.6010212861732572,0.08076397709452006,0.22668095478404157
1878,-0.4649385188052399,4.003567312588172,0.1645161936925144,0.13153652014343678,0.29782427000205747
1879,-0.2213014132228129,4.403478348148048,0.26446169305404194,0.028541753928378013,0.17010335181602035
1880,-0.7396455074333568,4.012692218484211,0.6599741595478147,0.25838647542145166,0.5797161350174515
1881,-0.5827118032735591,5.384075447416651,0.943851042214379,0.20236208674799033,0.5211770190335818
1882,2.319111056330635,4.512637503474108,0.9000389474950409,0.37795962976844255,0.46855128592037965
1883,0.7561483313796169,3.6662960434575,-0.2509340106381885,0.3507903582948826,0.5973484364836784
1884,1.9696984171162089,3.3086875246008605,-1.0646600650646216,0.50136310702423,0.6675193009506154
1885,4.376149893963643,3.1063715845181696,1.1539541812780347,0.37387206453827043,0.2774528647271287
1886,-3.1030729734189246,6.545170376364146,0.7813280200811104,0.2213117064842415,0.7945778792598606
1887,-0.41049220319514684,5.199098189876778,1.1081600483820855,-0.10897916340493322,-0.07861735462406091
1888,0.9627063104985699,2.336048383763442,1.4851390077809927,0.10463932730168397,0.18195615853986882
1889,1.3821099790338867,3.7027171593465242,0.1360548860281419,0.17871700208053162,0.24018006734919053
1890,2.185385754969209,5.00479669902831,1.2987571569909044,0.43160159115190966,0.6205282193176154
1891,-0.7048318611754336,3.4162445912569903,1.1447709910867574,0.03110839381142089,0.2276129289754623
1892,1.398623310602663,2.617218817470515,0.7385735238816903,-0.018029544648863843,-0.15826923581541688
1893,-0.7946728466013308,2.465325586568065,0.01044030962717322,0.1667067009808202,0.36827238030274567
1894,-0.8990040416143001,1.7187957041781996,0.3296737352773058,0.42560816464721446,0.8434185824768303
1895,-2.0041303959779984,6.088216808681672,1.5820896038226269,0.01740905373227032,0.37566104393254995
1896,0.028903744641706145,5.080595763904161,1.4413811912944114,0.2580520878608562,0.5936585734470868
1897,-0.911614285398763,8.741201377356118,0.5091652048489127,0.2967702818857993,0.6634052206018387
1898,-0.39679676510556444,5.641752321095502,1.0475684697044814,0.22008463313685134,0.5587615356454846
1899,2.349773730378424,5.163936670263026,0.8242212908195978,0.48415318666518714,0.622801510457322
1900,0.5142036472751187,4.293775581280584,0.43546337865382173,0.27555257878729905,0.5039431297065118
1901,-0.2171206586629109,8.09632461607939,1.7733310052184994,0.2275354253996595,0.5258562420091615
1902,-0.6079615380533729,3.8877822227441468,0.5675099002938491,0.3663157592223617,0.8421375133560097
1903,-0.65929531948637,2.6425392958357943,0.6909005279313473,0.025177136296218254,0.14092501067848343
1904,-1.4572983635089087,6.904550180548853,1.1193318490173612,0.13101339466781367,0.49052828400496745
1905,-0.5722520801052893,6.1380257329071615,0.8817334973101996,0.23929947652459363,0.4892994167882459
1906,-2.4915198437231867,4.430270840634888,0.7101444196750278,0.053484816549484504,0.5520236803197041
1907,-0.3954798422070072,2.8187669335286087,2.411804178256462,0.04382183155749683,0.039708875356795556
1908,0.16372179292464026,3.092120170999536,0.18571857672249223,0.00773885860244936,0.07693478441498941
1909,0.9204747917748688,3.7483757489940657,0.13373274746661626,0.07455576490302981,0.1048213966896288
1910,-0.19159900817688724,5.911314629066387,1.0946386520546765,0.14201102075476976,0.343970667581565
1911,0.6394717356921397,4.6891899122862615,0.3831233325229591,0.04463417532105322,0.10375944188736226
1912,3.620274934832821,1.6771803581943223,0.5544075453502524,0.46379323818675516,0.5417247747294415
1913,3.3143374116821773,3.217012714467827,-0.43820658260904327,0.31576293678078954,0.2348085980992696
1914,-2.702452419809695,9.079818955032147,1.5130063959254003,0.11748855469806861,0.6080385881610314
1915,-2.6437954374422237,8.304961352899657,1.850261453944299,0.066790489272517,0.46625111839854005
1916,-4.213081300429107,2.6178487831040047,1.9432670306543074,-0.09652208754627657,0.3349566354383057
1917,-1.678465501281654,10.567232807454493,2.171292410795864,0.2354418155256946,0.7566211627473816
1918,0.13431747970396807,3.708955139641176,1.3189810453583357,0.36338933651908956,0.6399516322579246
1919,-2.566473778328523,5.6696368592927,1.1718358405532598,-0.11654208252478884,0.10710421849093013
1920,0.8409456814381391,4.510719534004379,1.1184728476109105,0.4754368127481774,0.8957099189285234
1921,-3.2948569488698323,6.8724351434153315,0.8356612233826567,0.37858865107282075,1.1278218260623818
1922,-2.923469753164604,3.5772487257252448,1.1097097211173026,0.2551917764421218,0.7785815686444101
1923,-3.9481213920096523,1.9338930603216458,1.339623706856357,0.13739254435570125,0.6663187780196463
1924,-3.8698781262174173,2.2082739263810987,1.6058634039705189,0.09236534798766909,0.5906438275253707
1925,-2.348153915153572,5.80136957366954,0.38141770421229476,0.1638284574282216,0.5476693386026751
1926,-2.6794224756499374,6.153333035933414,1.657548768245089,0.23678353719451428,0.8953216867608425
1927,-2.6007055378687616,5.8197310402748545,1.596095627817934,0.24552303814618445,0.8766477452510807
1928,-2.7911823616064404,5.556644396290909,1.5862758042115324,0.23714920320656313,0.875097595693525
1929,2.006773261991787,2.3449016412791495,0.3046719603115908,0.14516925399029532,0.10411198132541953
1930,2.158248645634551,3.5905871999473975,1.154407470986485,0.24444609886615995,0.2390473647157586
1931,3.53148852090085,6.220907467747225,0.6371625594377099,0.2717767168742834,0.10578111425048027
1932,1.301733721506604,2.8691209143497693,1.735782790676562,0.4888703018240418,0.777012072641615
1933,-1.646849989982682,4.895791058255235,0.8953540490991045,0.1105764680678214,0.5581032451653359
1934,1.2419265354608697,7.825201816939919,1.014549426222957,0.3144053991815415,0.4489165083165097
1935,0.9498375532869251,8.731407908602991,0.7157306983845766,0.2981374415532192,0.49078114330198663
1936,0.6259436613066883,10.469511853114255,0.49545138102092856,0.30988568137190214,0.5514778415889348
1937,-2.2784716391027486,2.3415480632358143,1.8292343239484943,0.14125041329518095,0.6056562621181221
1938,1.4969812975905223,6.469180372156733,0.6122481446184785,0.32309687025050765,0.4812179317461826
1939,-2.569671828143681,4.216594611789269,1.0200019907666853,0.28394085583705175,0.9308407199110545
1940,1.773964870411423,3.2728872022098696,1.408062905768134,0.19966103632718782,0.18205762068454281
1941,1.6866096806344766,3.015829103939234,1.3395191885796631,0.20280214684594705,0.11623715679095215
1942,0.5742005553984225,3.3368850921799194,-0.595383564194431,0.03824272934592305,0.1641097575818489
1943,0.49998020882103883,1.6005379022819435,-1.1037111691372865,0.36471627691377,0.6881039096992136
1944,0.6107538927240136,6.606300666936157,2.074524685520943,0.14075941889838006,0.2848162043035564
1945,1.2009921178227356,3.436736068964789,2.4312106344682394,0.31956764741546007,0.5216975591836249
1946,-0.9589779102018043,7.906684653191329,0.9783529316452555,0.22675538762326827,0.6109225490675048
1947,-1.8018970944624355,3.8237584217075096,1.7699790604302885,-0.014627046080633114,0.2915607862624567
1948,-1.6849850008007565,3.9105631875191023,1.9770231755440344,-0.01936885026430475,0.22502423481764727
1949,-0.5830457259513571,9.258953939125139,0.40432434506184106,0.2575607695379265,0.6199920670709903
1950,-0.8573986776836995,5.844350508695332,0.8740115563248718,0.19977778462229356,0.5440568891000284
1951,-0.4545263433819625,5.04399867168649,0.4964724930868709,0.27209831283126495,0.6228827889941084
1952,1.6990489242278597,3.861030922690147,0.45768386811802925,0.29353254343274926,0.37734955273539295
1953,1.2104556429854587,4.423729380324863,0.33775628681484765,0.35146878661234215,0.543574840840674
1954,-1.2565219675488364,0.8736263361773384,-0.0822948938294727,0.22091323399885662,0.5442789532115674
1955,-1.4263918188569469,0.7027753041398235,0.27660833330952617,0.20323339372541813,0.5528100596133486
1956,-2.9403176846231776,3.0683804627486495,-0.46620247104390117,-0.11419011360691746,0.14596398761020646
1957,-0.19582231365331057,7.884280606106795,2.5017519079126505,0.30214644849673483,0.6947894753240611
1958,-2.5525072268836766,4.574360331668616,-0.4223872123643057,0.09173703374740573,0.47780335971014415
1959,-1.189030072287628,1.832611759166105,-0.18562279576005192,0.2396429489714304,0.5524864597578655
1960,1.9316350718147706,4.477892291888934,0.6016587331353977,0.21211974494139046,0.18683986427946134
1961,-1.3451618937552696,6.12945937130245,1.298143852274052,0.17888069110719512,0.5810155509848977
1962,-1.3451618937552696,6.12945937130245,1.298143852274052,0.17888069110719512,0.5810155509848977
1963,0.23760533416655674,4.131489295174604,1.162593138959767,0.6029376999599562,1.2262817567104334
1964,0.8881802529539315,2.9826805444337765,1.0331884886963978,0.4334282034843116,0.7493472609747581
1965,1.3598867700534911,2.345772296659544,0.7104025295791299,0.4514759774175081,0.6975995698668801
1966,3.250584173931776,4.936350507801269,-0.22834186922229643,0.5166353012687973,0.635313881383815
1967,2.320331536163831,5.020895550172226,2.0095444657233803,0.5475493040868644,0.7266490741819527
1968,2.518245579677614,5.608128372506678,1.554539022247362,0.5138516393398683,0.6856292926275624
1969,1.9348023012251665,3.5012127702729865,1.4807961120702182,0.4094996833179107,0.6162041259070377
1970,0.4042398894407388,13.519331358496924,1.7113088133373944,0.5137128366650301,0.9581959184819487
1971,1.0634315831548624,8.957201528388945,2.19541191772296,0.5930790654116341,1.0994242853444371
1972,-0.5848128690616268,3.968797152184495,0.5628973682498836,0.4118731321146688,0.8489078301676743
1973,-0.061760226551510575,5.001745355028429,0.8399663992954708,0.43713031530984137,0.8987765848070344
1974,-0.4427131555856973,4.244582791666327,0.48094060910148856,0.12673537122610581,0.3968611916592385
1975,-0.19288365684229633,2.710231016848373,0.10116270728248575,0.41504547814719167,0.8546644262722349
1976,1.7432528615802592,5.910640456446707,-0.04000117151130437,0.4694597971151465,0.6030630289341656
1977,-0.4123029525233108,5.58105114003057,1.2525683218320613,0.31272023670463067,0.6528173343916938
1978,0.7555305748628455,2.321698530137697,-0.10316625558083777,0.4184236472830619,0.6351680401788127
1979,1.5029511948171224,2.310641989124657,0.9188679414436284,0.5665022046128401,0.9766629168264919
1980,0.7874582393269924,6.090736712065058,0.5076452111365682,0.13976387883724775,0.22823083875255173
1981,0.0671769533692269,4.18519737656816,0.37719569181946794,0.28065090525272546,0.5280790522439015
1982,-0.8933710114179839,4.287914889372695,0.8688148779533679,0.2144466855230746,0.5913219838371379
1983,-0.4554169974091674,6.342922080928078,0.3521135517612821,0.3186885977152507,0.7275930297151135
1984,1.3279186663570266,6.139618172646589,1.2611638810136072,0.3055171411576689,0.4164548805402196
1985,-0.3421786803843659,7.894925501681537,1.08327223504735,0.17710312545626866,0.4332779774535231
1986,-1.1548059346607482,9.307468807619832,1.2296752536616244,0.2709734857067996,0.7373872404783951
1987,-2.945325702953726,2.746040635674878,1.5010345639385683,-0.1499796617131947,0.11305089528358768
1988,-3.175517206454901,5.881961231916702,1.1081309370002226,0.01298015901699294,0.4137442237688507
1989,-3.0834081730316445,4.220485868798335,1.5726313538839243,-0.1632367002985452,0.16889104526721013
1990,-0.5526276461053053,7.468061905972232,1.3428443841234712,0.4589300498045305,0.9266060181295265
1991,-0.4341331179758976,6.123297674702307,1.3799948435677813,0.40301024076111785,0.862038106498561
1992,1.4634023642834055,2.9576305791574615,0.19735692637799776,0.20418246157125744,0.28616540141563845
1993,1.4502930808079189,3.059233720023709,0.26370949115832465,0.2202181335766376,0.21154937980256186
1994,-1.0096922802586747,6.25014031161592,1.3037540557389256,0.06797473769449869,0.3130123179860407
1995,3.361870362837208,5.602779376449532,-0.24501410736568285,0.6016226020692075,0.7799371500191749
1996,0.3729909486863822,3.2890776823483647,0.4876326332989359,0.5144453715835134,0.8972753789221933
1997,2.023552091448582,4.182722519810962,0.2949026766542763,0.37707319815148005,0.4451901154907317
